student_id,session,semester,semester_gpa,credits_attempted,credits_earned
STD0449,2020/2021,2,0.0,2.0,0.0
STD0449,2021/2022,1,0.75,12.0,3.0
STD0449,2021/2022,2,1.8,5.0,3.0
STD0449,2022/2023,1,1.3,10.0,5.0
STD0449,2022/2023,2,4.0,4.0,4.0
STD0450,2019/2020,1,3.75,8.0,8.0
STD0450,2019/2020,2,3.142857142857143,7.0,7.0
STD0450,2020/2021,1,1.9090909090909092,11.0,6.0
STD0450,2020/2021,2,4.0,6.0,6.0
STD0450,2021/2022,1,2.625,8.0,8.0
STD0450,2021/2022,2,3.0,6.0,6.0
STD0450,2022/2023,1,2.5,8.0,8.0
STD0450,2022/2023,2,3.857142857142857,7.0,7.0
STD0451,2019/2020,1,3.75,8.0,6.0
STD0451,2019/2020,2,3.7142857142857144,7.0,7.0
STD0451,2020/2021,1,4.545454545454546,11.0,11.0
STD0451,2020/2021,2,5.0,4.0,4.0
STD0451,2021/2022,1,2.769230769230769,13.0,13.0
STD0451,2021/2022,2,4.0,2.0,2.0
STD0451,2022/2023,1,2.0,6.0,3.0
STD0451,2022/2023,2,4.2727272727272725,11.0,11.0
STD0452,2020/2021,1,0.0,8.0,0.0
STD0452,2020/2021,2,3.142857142857143,7.0,7.0
STD0452,2021/2022,1,2.142857142857143,14.0,11.0
STD0452,2021/2022,2,2.0,3.0,3.0
STD0452,2022/2023,1,2.076923076923077,13.0,8.0
STD0452,2022/2023,2,0.0,2.0,0.0
STD0453,2017/2018,1,2.75,8.0,8.0
STD0453,2017/2018,2,3.375,8.0,8.0
STD0453,2018/2019,1,3.4545454545454546,11.0,11.0
STD0453,2018/2019,2,3.4,5.0,5.0
STD0453,2019/2020,1,4.0,12.0,12.0
STD0453,2019/2020,2,4.0,4.0,4.0
STD0453,2020/2021,1,4.0,3.0,3.0
STD0453,2020/2021,2,4.2727272727272725,11.0,11.0
STD0453,2021/2022,1,3.0,7.0,7.0
STD0453,2021/2022,2,4.25,8.0,8.0
STD0453,2022/2023,1,2.0,2.0,2.0
STD0453,2022/2023,2,4.2,10.0,10.0
STD0454,2020/2021,1,1.875,8.0,3.0
STD0454,2020/2021,2,3.5714285714285716,7.0,7.0
STD0454,2021/2022,1,3.5454545454545454,11.0,11.0
STD0454,2021/2022,2,3.2,5.0,5.0
STD0454,2022/2023,1,3.0,8.0,8.0
STD0454,2022/2023,2,3.5714285714285716,7.0,7.0
STD0455,2018/2019,1,0.75,8.0,3.0
STD0455,2018/2019,2,3.5,8.0,8.0
STD0455,2019/2020,1,2.076923076923077,13.0,8.0
STD0455,2019/2020,2,4.0,2.0,2.0
STD0455,2020/2021,1,2.466666666666667,15.0,12.0
STD0455,2021/2022,1,2.5,4.0,4.0
STD0455,2021/2022,2,2.5,10.0,10.0
STD0455,2022/2023,1,1.7272727272727273,11.0,8.0
STD0455,2022/2023,2,3.0,4.0,4.0
STD0456,2018/2019,1,2.75,8.0,8.0
STD0456,2018/2019,2,3.125,8.0,8.0
STD0456,2019/2020,1,2.1538461538461537,13.0,10.0
STD0456,2019/2020,2,3.0,3.0,3.0
STD0456,2020/2021,1,3.142857142857143,7.0,7.0
STD0456,2020/2021,2,3.5,8.0,8.0
STD0456,2021/2022,1,4.6,5.0,5.0
STD0456,2021/2022,2,3.4444444444444446,9.0,9.0
STD0456,2022/2023,1,2.5,8.0,8.0
STD0456,2022/2023,2,2.6666666666666665,6.0,4.0
STD0457,2019/2020,1,1.125,8.0,3.0
STD0457,2019/2020,2,2.0,7.0,5.0
STD0457,2020/2021,1,0.0,10.0,0.0
STD0457,2020/2021,2,1.8,5.0,3.0
STD0457,2021/2022,1,1.625,8.0,5.0
STD0457,2021/2022,2,0.5714285714285714,7.0,2.0
STD0457,2022/2023,1,2.0,4.0,4.0
STD0457,2022/2023,2,2.5,8.0,6.0
STD0458,2017/2018,1,1.125,8.0,3.0
STD0458,2017/2018,2,3.5714285714285716,7.0,7.0
STD0458,2018/2019,1,2.5,12.0,9.0
STD0458,2018/2019,2,1.8,5.0,3.0
STD0458,2019/2020,1,2.6,5.0,5.0
STD0458,2019/2020,2,3.4,10.0,10.0
STD0458,2020/2021,1,1.125,8.0,3.0
STD0458,2020/2021,2,0.5714285714285714,7.0,2.0
STD0458,2021/2022,1,0.8571428571428571,7.0,2.0
STD0458,2021/2022,2,3.0,6.0,6.0
STD0458,2022/2023,1,3.0,9.0,9.0
STD0458,2022/2023,2,1.8571428571428572,7.0,5.0
STD0459,2019/2020,1,0.0,5.0,0.0
STD0459,2019/2020,2,2.9,10.0,8.0
STD0459,2020/2021,1,0.5714285714285714,7.0,2.0
STD0459,2020/2021,2,0.8571428571428571,7.0,2.0
STD0459,2021/2022,1,1.125,8.0,3.0
STD0459,2021/2022,2,0.0,7.0,0.0
STD0459,2022/2023,1,1.2857142857142858,7.0,3.0
STD0459,2022/2023,2,1.5,8.0,3.0
STD0460,2017/2018,1,4.75,8.0,8.0
STD0460,2017/2018,2,5.0,7.0,7.0
STD0460,2018/2019,1,5.0,11.0,11.0
STD0460,2018/2019,2,5.0,5.0,5.0
STD0460,2019/2020,1,5.0,8.0,8.0
STD0460,2019/2020,2,4.0,6.0,6.0
STD0460,2020/2021,1,4.375,8.0,8.0
STD0460,2020/2021,2,5.0,8.0,8.0
STD0460,2021/2022,1,4.666666666666667,6.0,6.0
STD0460,2021/2022,2,5.0,7.0,7.0
STD0460,2022/2023,1,4.5,8.0,8.0
STD0460,2022/2023,2,4.666666666666667,6.0,6.0
STD0461,2018/2019,1,1.875,8.0,5.0
STD0461,2018/2019,2,4.0,7.0,7.0
STD0461,2019/2020,1,2.8461538461538463,13.0,13.0
STD0461,2019/2020,2,5.0,2.0,2.0
STD0461,2020/2021,1,3.0,4.0,4.0
STD0461,2020/2021,2,2.2,10.0,8.0
STD0461,2021/2022,1,3.2,10.0,10.0
STD0461,2021/2022,2,2.5,4.0,2.0
STD0461,2022/2023,1,3.7142857142857144,7.0,7.0
STD0461,2022/2023,2,3.125,8.0,8.0
STD0462,2019/2020,1,1.5,8.0,3.0
STD0462,2019/2020,2,1.4285714285714286,7.0,2.0
STD0462,2020/2021,1,1.75,8.0,5.0
STD0462,2020/2021,2,3.4285714285714284,7.0,7.0
STD0462,2021/2022,1,1.25,12.0,6.0
STD0462,2021/2022,2,2.5,4.0,2.0
STD0462,2022/2023,1,2.4166666666666665,12.0,10.0
STD0462,2022/2023,2,0.0,2.0,0.0
STD0463,2020/2021,1,2.4,5.0,5.0
STD0463,2020/2021,2,3.8,10.0,10.0
STD0463,2021/2022,1,2.6,5.0,5.0
STD0463,2021/2022,2,3.9,10.0,10.0
STD0463,2022/2023,1,3.5,8.0,8.0
STD0463,2022/2023,2,3.75,8.0,8.0
STD0464,2018/2019,1,2.75,8.0,8.0
STD0464,2018/2019,2,3.5,8.0,8.0
STD0464,2019/2020,1,3.0,14.0,11.0
STD0464,2019/2020,2,3.0,3.0,3.0
STD0464,2020/2021,1,0.8,10.0,2.0
STD0464,2020/2021,2,3.0,5.0,5.0
STD0464,2021/2022,1,4.0,5.0,5.0
STD0464,2021/2022,2,3.1818181818181817,11.0,8.0
STD0464,2022/2023,1,1.0909090909090908,11.0,5.0
STD0464,2022/2023,2,2.5,6.0,3.0
STD0465,2019/2020,1,1.0,6.0,3.0
STD0465,2019/2020,2,4.0,10.0,10.0
STD0465,2020/2021,1,1.6363636363636365,11.0,6.0
STD0465,2020/2021,2,2.5,4.0,2.0
STD0465,2021/2022,1,2.3846153846153846,13.0,10.0
STD0465,2021/2022,2,5.0,2.0,2.0
STD0465,2022/2023,1,2.5833333333333335,12.0,9.0
STD0465,2022/2023,2,3.0,2.0,2.0
STD0466,2018/2019,1,2.4,5.0,3.0
STD0466,2018/2019,2,3.6,10.0,10.0
STD0466,2019/2020,1,3.8,15.0,15.0
STD0466,2019/2020,2,0.0,2.0,0.0
STD0466,2020/2021,1,3.0,11.0,8.0
STD0466,2020/2021,2,1.5,4.0,2.0
STD0466,2021/2022,1,2.875,8.0,8.0
STD0466,2021/2022,2,3.857142857142857,7.0,7.0
STD0466,2022/2023,1,4.0,3.0,3.0
STD0466,2022/2023,2,3.0,12.0,10.0
STD0467,2020/2021,1,2.4,5.0,3.0
STD0467,2020/2021,2,4.5,10.0,10.0
STD0467,2021/2022,1,3.6666666666666665,9.0,9.0
STD0467,2021/2022,2,5.0,7.0,7.0
STD0467,2022/2023,1,3.5,10.0,10.0
STD0467,2022/2023,2,4.0,5.0,5.0
STD0468,2019/2020,1,3.2,5.0,5.0
STD0468,2019/2020,2,2.9,10.0,10.0
STD0468,2020/2021,1,1.7692307692307692,13.0,7.0
STD0468,2020/2021,2,4.0,2.0,2.0
STD0468,2021/2022,1,3.4,5.0,5.0
STD0468,2021/2022,2,1.8,10.0,5.0
STD0468,2022/2023,1,3.0,9.0,9.0
STD0468,2022/2023,2,2.625,8.0,6.0
STD0469,2020/2021,1,0.0,8.0,0.0
STD0469,2020/2021,2,2.857142857142857,7.0,4.0
STD0469,2021/2022,1,1.4545454545454546,11.0,8.0
STD0469,2021/2022,2,3.8,5.0,5.0
STD0469,2022/2023,1,3.25,8.0,8.0
STD0469,2022/2023,2,2.7142857142857144,7.0,5.0
STD0470,2018/2019,1,2.375,8.0,8.0
STD0470,2018/2019,2,1.5,8.0,5.0
STD0470,2019/2020,1,3.3636363636363638,11.0,11.0
STD0470,2019/2020,2,1.8,5.0,3.0
STD0470,2020/2021,1,1.8,10.0,5.0
STD0470,2020/2021,2,3.6,5.0,5.0
STD0470,2021/2022,1,3.142857142857143,14.0,11.0
STD0470,2021/2022,2,4.0,2.0,2.0
STD0470,2022/2023,1,0.0,6.0,0.0
STD0470,2022/2023,2,3.6363636363636362,11.0,11.0
STD0471,2020/2021,1,0.0,6.0,0.0
STD0471,2020/2021,2,0.0,10.0,0.0
STD0471,2021/2022,1,0.0,11.0,0.0
STD0471,2021/2022,2,1.5,4.0,2.0
STD0471,2022/2023,1,0.0,4.0,0.0
STD0471,2022/2023,2,0.0,10.0,0.0
STD0472,2017/2018,1,0.0,8.0,0.0
STD0472,2017/2018,2,1.1428571428571428,7.0,2.0
STD0472,2018/2019,1,1.0,9.0,3.0
STD0472,2018/2019,2,3.25,8.0,8.0
STD0472,2019/2020,1,2.375,8.0,8.0
STD0472,2019/2020,2,0.0,7.0,0.0
STD0472,2020/2021,1,0.9,10.0,3.0
STD0472,2020/2021,2,1.2,5.0,3.0
STD0472,2021/2022,1,0.2857142857142857,14.0,2.0
STD0472,2021/2022,2,2.0,2.0,2.0
STD0472,2022/2023,1,1.5,8.0,3.0
STD0472,2022/2023,2,1.1428571428571428,7.0,2.0
STD0473,2017/2018,1,3.6,5.0,5.0
STD0473,2017/2018,2,4.8,10.0,10.0
STD0473,2018/2019,1,4.0,12.0,12.0
STD0473,2018/2019,2,5.0,5.0,5.0
STD0473,2019/2020,1,4.181818181818182,11.0,11.0
STD0473,2019/2020,2,4.0,4.0,4.0
STD0473,2020/2021,1,4.375,8.0,8.0
STD0473,2020/2021,2,4.428571428571429,7.0,7.0
STD0473,2021/2022,1,4.75,8.0,8.0
STD0473,2021/2022,2,3.7142857142857144,7.0,7.0
STD0473,2022/2023,1,4.5,8.0,8.0
STD0473,2022/2023,2,5.0,6.0,6.0
STD0474,2017/2018,1,5.0,8.0,8.0
STD0474,2017/2018,2,5.0,7.0,7.0
STD0474,2018/2019,1,4.4,15.0,15.0
STD0474,2018/2019,2,5.0,2.0,2.0
STD0474,2019/2020,1,4.75,8.0,8.0
STD0474,2019/2020,2,5.0,6.0,6.0
STD0474,2020/2021,1,2.0,3.0,3.0
STD0474,2020/2021,2,4.3076923076923075,13.0,13.0
STD0474,2021/2022,1,5.0,5.0,5.0
STD0474,2021/2022,2,5.0,9.0,9.0
STD0474,2022/2023,1,4.625,8.0,8.0
STD0474,2022/2023,2,5.0,7.0,7.0
STD0475,2019/2020,1,2.25,8.0,6.0
STD0475,2019/2020,2,4.428571428571429,7.0,7.0
STD0475,2020/2021,1,2.1,10.0,8.0
STD0475,2020/2021,2,1.2,5.0,3.0
STD0475,2021/2022,1,3.0,6.0,6.0
STD0475,2021/2022,2,2.2222222222222223,9.0,9.0
STD0475,2022/2023,1,2.6,5.0,5.0
STD0475,2022/2023,2,2.5,10.0,7.0
STD0476,2020/2021,1,3.875,8.0,8.0
STD0476,2020/2021,2,4.0,8.0,8.0
STD0476,2021/2022,1,4.0,14.0,14.0
STD0476,2021/2022,2,4.0,2.0,2.0
STD0476,2022/2023,1,4.333333333333333,9.0,9.0
STD0476,2022/2023,2,4.0,4.0,4.0
STD0477,2017/2018,1,3.0,8.0,6.0
STD0477,2017/2018,2,3.75,8.0,8.0
STD0477,2018/2019,1,2.5,6.0,6.0
STD0477,2018/2019,2,3.2,10.0,8.0
STD0477,2019/2020,1,3.4545454545454546,11.0,11.0
STD0477,2019/2020,2,5.0,5.0,5.0
STD0477,2020/2021,1,3.909090909090909,11.0,11.0
STD0477,2020/2021,2,4.0,4.0,4.0
STD0477,2021/2022,1,3.0,11.0,9.0
STD0477,2021/2022,2,3.8,5.0,5.0
STD0477,2022/2023,1,2.7142857142857144,14.0,11.0
STD0477,2022/2023,2,2.0,2.0,2.0
STD0478,2020/2021,1,4.6,5.0,5.0
STD0478,2020/2021,2,5.0,10.0,10.0
STD0478,2021/2022,1,5.0,6.0,6.0
STD0478,2021/2022,2,5.0,8.0,8.0
STD0478,2022/2023,1,5.0,14.0,14.0
STD0478,2022/2023,2,5.0,3.0,3.0
STD0479,2019/2020,1,3.0,5.0,5.0
STD0479,2019/2020,2,4.7,10.0,10.0
STD0479,2020/2021,1,3.75,8.0,8.0
STD0479,2020/2021,2,4.285714285714286,7.0,7.0
STD0479,2021/2022,1,3.25,12.0,9.0
STD0479,2021/2022,2,4.5,4.0,4.0
STD0479,2022/2023,1,4.0,5.0,5.0
STD0479,2022/2023,2,5.0,9.0,9.0
STD0480,2017/2018,1,2.25,8.0,6.0
STD0480,2017/2018,2,3.625,8.0,8.0
STD0480,2018/2019,1,3.5,6.0,6.0
STD0480,2018/2019,2,3.9,10.0,10.0
STD0480,2019/2020,1,0.0,6.0,0.0
STD0480,2019/2020,2,2.5,8.0,6.0
STD0480,2020/2021,1,2.5,6.0,3.0
STD0480,2020/2021,2,3.272727272727273,11.0,11.0
STD0480,2021/2022,1,3.3333333333333335,9.0,9.0
STD0480,2021/2022,2,4.5,4.0,4.0
STD0480,2022/2023,1,2.8181818181818183,11.0,8.0
STD0480,2022/2023,2,4.0,6.0,6.0
STD0481,2019/2020,1,2.25,8.0,6.0
STD0481,2019/2020,2,2.4285714285714284,7.0,5.0
STD0481,2020/2021,1,2.3636363636363638,11.0,8.0
STD0481,2020/2021,2,1.0,4.0,2.0
STD0481,2021/2022,1,1.6666666666666667,9.0,6.0
STD0481,2021/2022,2,1.7142857142857142,7.0,5.0
STD0481,2022/2023,1,1.3333333333333333,9.0,6.0
STD0481,2022/2023,2,2.142857142857143,7.0,5.0
STD0482,2017/2018,1,0.0,8.0,0.0
STD0482,2017/2018,2,2.75,8.0,8.0
STD0482,2018/2019,1,0.0,7.0,0.0
STD0482,2018/2019,2,2.142857142857143,7.0,5.0
STD0482,2019/2020,1,1.0,10.0,4.0
STD0482,2019/2020,2,0.0,5.0,0.0
STD0482,2020/2021,1,0.0,5.0,0.0
STD0482,2020/2021,2,1.9,10.0,8.0
STD0482,2021/2022,1,1.125,8.0,3.0
STD0482,2021/2022,2,0.0,7.0,0.0
STD0482,2022/2023,1,0.75,8.0,3.0
STD0482,2022/2023,2,2.625,8.0,6.0
STD0483,2017/2018,1,1.8,5.0,3.0
STD0483,2017/2018,2,3.7,10.0,10.0
STD0483,2018/2019,1,3.6666666666666665,9.0,9.0
STD0483,2018/2019,2,3.857142857142857,7.0,7.0
STD0483,2019/2020,1,2.6666666666666665,9.0,9.0
STD0483,2019/2020,2,4.25,8.0,8.0
STD0483,2020/2021,1,4.0,6.0,6.0
STD0483,2020/2021,2,3.888888888888889,9.0,9.0
STD0483,2021/2022,1,3.230769230769231,13.0,13.0
STD0483,2021/2022,2,4.0,3.0,3.0
STD0483,2022/2023,1,5.0,3.0,3.0
STD0483,2022/2023,2,3.5454545454545454,11.0,9.0
STD0484,2019/2020,1,0.0,6.0,0.0
STD0484,2019/2020,2,1.7,10.0,5.0
STD0484,2020/2021,1,0.6,10.0,2.0
STD0484,2020/2021,2,3.4,5.0,5.0
STD0484,2021/2022,1,1.875,8.0,6.0
STD0484,2021/2022,2,2.0,7.0,5.0
STD0484,2022/2023,1,1.5,4.0,2.0
STD0484,2022/2023,2,1.7777777777777777,9.0,4.0
STD0485,2017/2018,1,1.125,8.0,3.0
STD0485,2017/2018,2,1.1428571428571428,7.0,2.0
STD0485,2018/2019,1,0.5,12.0,2.0
STD0485,2018/2019,2,0.0,2.0,0.0
STD0485,2019/2020,1,1.1538461538461537,13.0,6.0
STD0485,2019/2020,2,3.0,2.0,2.0
STD0485,2020/2021,1,3.2857142857142856,7.0,7.0
STD0485,2020/2021,2,2.4285714285714284,7.0,5.0
STD0485,2021/2022,1,0.0,8.0,0.0
STD0485,2021/2022,2,3.2857142857142856,7.0,7.0
STD0485,2022/2023,1,0.6666666666666666,9.0,3.0
STD0485,2022/2023,2,1.2857142857142858,7.0,3.0
STD0486,2018/2019,1,0.0,6.0,0.0
STD0486,2018/2019,2,1.9,10.0,5.0
STD0486,2019/2020,1,1.2727272727272727,11.0,5.0
STD0486,2019/2020,2,3.0,4.0,4.0
STD0486,2020/2021,1,3.2857142857142856,7.0,7.0
STD0486,2020/2021,2,2.142857142857143,7.0,5.0
STD0486,2021/2022,1,3.2,5.0,5.0
STD0486,2021/2022,2,3.0,11.0,9.0
STD0486,2022/2023,1,0.0,6.0,0.0
STD0486,2022/2023,2,2.5555555555555554,9.0,7.0
STD0487,2020/2021,1,0.75,8.0,3.0
STD0487,2020/2021,2,2.0,7.0,4.0
STD0487,2021/2022,1,1.0,6.0,3.0
STD0487,2021/2022,2,2.2222222222222223,9.0,5.0
STD0487,2022/2023,1,1.7272727272727273,11.0,8.0
STD0487,2022/2023,2,2.0,6.0,3.0
STD0488,2019/2020,1,4.375,8.0,8.0
STD0488,2019/2020,2,5.0,7.0,7.0
STD0488,2020/2021,1,5.0,8.0,8.0
STD0488,2020/2021,2,5.0,8.0,8.0
STD0488,2021/2022,1,4.285714285714286,7.0,7.0
STD0488,2021/2022,2,4.428571428571429,7.0,7.0
STD0488,2022/2023,1,5.0,4.0,4.0
STD0488,2022/2023,2,5.0,9.0,9.0
STD0489,2018/2019,1,4.125,8.0,8.0
STD0489,2018/2019,2,4.5,8.0,8.0
STD0489,2019/2020,1,4.125,8.0,8.0
STD0489,2019/2020,2,4.428571428571429,7.0,7.0
STD0489,2020/2021,1,4.0,15.0,15.0
STD0489,2020/2021,2,5.0,2.0,2.0
STD0489,2021/2022,1,2.5,4.0,4.0
STD0489,2021/2022,2,4.111111111111111,9.0,9.0
STD0489,2022/2023,1,3.909090909090909,11.0,11.0
STD0489,2022/2023,2,2.4,5.0,3.0
STD0490,2017/2018,1,3.0,6.0,6.0
STD0490,2017/2018,2,3.3,10.0,10.0
STD0490,2018/2019,1,2.0,8.0,5.0
STD0490,2018/2019,2,4.0,7.0,7.0
STD0490,2019/2020,1,3.8,10.0,10.0
STD0490,2019/2020,2,3.0,4.0,4.0
STD0490,2020/2021,1,1.2,5.0,2.0
STD0490,2020/2021,2,3.3333333333333335,9.0,7.0
STD0490,2021/2022,1,3.75,8.0,8.0
STD0490,2021/2022,2,3.4285714285714284,7.0,7.0
STD0490,2022/2023,1,1.2,5.0,2.0
STD0490,2022/2023,2,3.8,10.0,8.0
STD0491,2020/2021,1,3.375,8.0,8.0
STD0491,2020/2021,2,4.714285714285714,7.0,7.0
STD0491,2021/2022,1,1.5,6.0,3.0
STD0491,2021/2022,2,5.0,9.0,9.0
STD0491,2022/2023,1,4.7,10.0,10.0
STD0491,2022/2023,2,4.0,4.0,4.0
STD0492,2017/2018,1,4.125,8.0,8.0
STD0492,2017/2018,2,4.285714285714286,7.0,7.0
STD0492,2018/2019,1,3.0,10.0,8.0
STD0492,2018/2019,2,3.5,6.0,6.0
STD0492,2019/2020,1,2.0,8.0,5.0
STD0492,2019/2020,2,3.0,7.0,7.0
STD0492,2020/2021,1,2.4,5.0,5.0
STD0492,2020/2021,2,4.333333333333333,9.0,9.0
STD0492,2021/2022,1,4.0,6.0,6.0
STD0492,2021/2022,2,3.25,8.0,8.0
STD0492,2022/2023,1,4.714285714285714,7.0,7.0
STD0492,2022/2023,2,4.428571428571429,7.0,7.0
STD0493,2018/2019,1,1.625,8.0,5.0
STD0493,2018/2019,2,3.125,8.0,8.0
STD0493,2019/2020,1,1.5,12.0,7.0
STD0493,2019/2020,2,0.0,2.0,0.0
STD0493,2020/2021,1,2.5,6.0,3.0
STD0493,2020/2021,2,2.7777777777777777,9.0,9.0
STD0493,2021/2022,1,0.5454545454545454,11.0,3.0
STD0493,2021/2022,2,3.5,6.0,6.0
STD0493,2022/2023,1,2.7142857142857144,7.0,7.0
STD0493,2022/2023,2,1.1428571428571428,7.0,2.0
STD0494,2020/2021,1,3.2,5.0,5.0
STD0494,2020/2021,2,4.5,10.0,10.0
STD0494,2021/2022,1,3.5,12.0,12.0
STD0494,2021/2022,2,4.6,5.0,5.0
STD0494,2022/2023,1,5.0,8.0,8.0
STD0494,2022/2023,2,3.5714285714285716,7.0,7.0
STD0495,2019/2020,1,1.8,5.0,3.0
STD0495,2019/2020,2,4.5,10.0,10.0
STD0495,2020/2021,1,3.0833333333333335,12.0,9.0
STD0495,2020/2021,2,5.0,2.0,2.0
STD0495,2021/2022,1,3.857142857142857,7.0,7.0
STD0495,2021/2022,2,4.285714285714286,7.0,7.0
STD0495,2022/2023,1,3.0,3.0,3.0
STD0495,2022/2023,2,2.75,12.0,10.0
STD0496,2019/2020,1,0.0,6.0,0.0
STD0496,2019/2020,2,3.1,10.0,10.0
STD0496,2020/2021,1,0.75,8.0,2.0
STD0496,2020/2021,2,2.625,8.0,6.0
STD0496,2021/2022,1,1.0,9.0,3.0
STD0496,2021/2022,2,2.0,6.0,4.0
STD0496,2022/2023,1,2.0,2.0,2.0
STD0496,2022/2023,2,1.1538461538461537,13.0,5.0
STD0497,2017/2018,1,2.625,8.0,6.0
STD0497,2017/2018,2,3.5,8.0,8.0
STD0497,2018/2019,1,2.4444444444444446,9.0,9.0
STD0497,2018/2019,2,3.4,5.0,5.0
STD0497,2019/2020,1,4.2727272727272725,11.0,11.0
STD0497,2019/2020,2,3.0,6.0,6.0
STD0497,2020/2021,1,3.3333333333333335,9.0,6.0
STD0497,2020/2021,2,3.3333333333333335,6.0,6.0
STD0497,2021/2022,1,1.4285714285714286,7.0,4.0
STD0497,2021/2022,2,1.8571428571428572,7.0,5.0
STD0497,2022/2023,1,3.75,8.0,8.0
STD0497,2022/2023,2,3.7142857142857144,7.0,7.0
STD0498,2019/2020,1,1.875,8.0,6.0
STD0498,2019/2020,2,3.2857142857142856,7.0,7.0
STD0498,2020/2021,1,0.9,10.0,3.0
STD0498,2020/2021,2,2.4,5.0,5.0
STD0498,2021/2022,1,1.2857142857142858,7.0,3.0
STD0498,2021/2022,2,2.142857142857143,7.0,3.0
STD0498,2022/2023,1,1.5833333333333333,12.0,7.0
STD0498,2022/2023,2,3.0,3.0,3.0
STD0499,2017/2018,1,0.0,8.0,0.0
STD0499,2017/2018,2,2.625,8.0,8.0
STD0499,2018/2019,1,1.7142857142857142,7.0,3.0
STD0499,2018/2019,2,3.0,7.0,7.0
STD0499,2019/2020,1,0.0,11.0,0.0
STD0499,2019/2020,2,3.2,5.0,5.0
STD0499,2020/2021,1,1.0,10.0,5.0
STD0499,2020/2021,2,0.0,5.0,0.0
STD0499,2021/2022,1,1.0,4.0,2.0
STD0499,2021/2022,2,0.8,10.0,4.0
STD0499,2022/2023,1,0.5714285714285714,7.0,2.0
STD0499,2022/2023,2,1.0,6.0,2.0
STD0500,2017/2018,1,3.5,6.0,6.0
STD0500,2017/2018,2,4.6,10.0,10.0
STD0500,2018/2019,1,3.5,6.0,6.0
STD0500,2018/2019,2,3.3333333333333335,9.0,7.0
STD0500,2019/2020,1,3.142857142857143,14.0,11.0
STD0500,2019/2020,2,5.0,3.0,3.0
STD0500,2020/2021,1,4.5,6.0,6.0
STD0500,2020/2021,2,4.0,11.0,11.0
STD0500,2021/2022,1,4.0,2.0,2.0
STD0500,2021/2022,2,4.25,12.0,12.0
STD0500,2022/2023,1,4.181818181818182,11.0,11.0
STD0500,2022/2023,2,3.0,5.0,3.0
STD0501,2017/2018,1,4.625,8.0,8.0
STD0501,2017/2018,2,5.0,8.0,8.0
STD0501,2018/2019,1,4.375,8.0,8.0
STD0501,2018/2019,2,4.571428571428571,7.0,7.0
STD0501,2019/2020,1,4.375,8.0,8.0
STD0501,2019/2020,2,5.0,8.0,8.0
STD0501,2020/2021,1,5.0,3.0,3.0
STD0501,2020/2021,2,5.0,13.0,13.0
STD0501,2021/2022,1,4.375,8.0,8.0
STD0501,2021/2022,2,5.0,8.0,8.0
STD0501,2022/2023,1,4.5,6.0,6.0
STD0501,2022/2023,2,4.666666666666667,9.0,9.0
STD0502,2019/2020,1,0.0,6.0,0.0
STD0502,2019/2020,2,2.2,10.0,10.0
STD0502,2020/2021,1,0.8181818181818182,11.0,3.0
STD0502,2020/2021,2,2.0,4.0,2.0
STD0502,2021/2022,1,0.5,8.0,2.0
STD0502,2021/2022,2,1.0,8.0,2.0
STD0502,2022/2023,1,0.8571428571428571,7.0,2.0
STD0502,2022/2023,2,0.0,8.0,0.0
STD0503,2018/2019,1,3.6,5.0,5.0
STD0503,2018/2019,2,5.0,10.0,10.0
STD0503,2019/2020,1,1.9090909090909092,11.0,5.0
STD0503,2019/2020,2,4.0,4.0,4.0
STD0503,2020/2021,1,4.2,10.0,10.0
STD0503,2020/2021,2,1.5,4.0,2.0
STD0503,2021/2022,1,0.0,3.0,0.0
STD0503,2021/2022,2,4.454545454545454,11.0,11.0
STD0503,2022/2023,1,3.357142857142857,14.0,11.0
STD0503,2022/2023,2,5.0,2.0,2.0
STD0504,2017/2018,1,1.5,8.0,6.0
STD0504,2017/2018,2,3.0,8.0,6.0
STD0504,2018/2019,1,1.875,8.0,3.0
STD0504,2018/2019,2,2.6666666666666665,6.0,4.0
STD0504,2019/2020,1,2.3333333333333335,12.0,10.0
STD0504,2019/2020,2,0.0,3.0,0.0
STD0504,2020/2021,1,2.4,5.0,3.0
STD0504,2020/2021,2,2.111111111111111,9.0,7.0
STD0504,2021/2022,1,2.3333333333333335,9.0,6.0
STD0504,2021/2022,2,3.142857142857143,7.0,7.0
STD0504,2022/2023,1,0.0,5.0,0.0
STD0504,2022/2023,2,2.4444444444444446,9.0,7.0
STD0505,2018/2019,1,2.5,6.0,6.0
STD0505,2018/2019,2,3.4,10.0,10.0
STD0505,2019/2020,1,0.8181818181818182,11.0,3.0
STD0505,2019/2020,2,3.4,5.0,5.0
STD0505,2020/2021,1,2.0,11.0,5.0
STD0505,2020/2021,2,2.5,4.0,4.0
STD0505,2021/2022,1,2.125,8.0,5.0
STD0505,2021/2022,2,2.2857142857142856,7.0,5.0
STD0505,2022/2023,1,1.3333333333333333,6.0,2.0
STD0505,2022/2023,2,3.6666666666666665,6.0,6.0
STD0506,2019/2020,1,2.6,5.0,5.0
STD0506,2019/2020,2,3.0,10.0,10.0
STD0506,2020/2021,1,3.357142857142857,14.0,14.0
STD0506,2020/2021,2,3.0,3.0,3.0
STD0506,2021/2022,1,1.9285714285714286,14.0,8.0
STD0506,2021/2022,2,4.0,2.0,2.0
