student_id,course_code,session,semester,score,grade,grade_point,pass,credit_units
STD0488,STA206,2020/2021,1,82.0,A,5,1,2
STD0488,STA208,2020/2021,1,84.7,A,5,1,3
STD0488,STA102,2020/2021,1,77.0,A,5,1,3
STD0488,STA100,2020/2021,2,83.0,A,5,1,3
STD0488,STA106,2020/2021,2,96.0,A,5,1,2
STD0488,STA105,2021/2022,2,76.9,A,5,1,3
STD0488,STA305,2021/2022,1,69.3,B,4,1,3
STD0488,STA304,2021/2022,1,69.9,B,4,1,2
STD0488,STA206,2021/2022,1,75.9,A,5,1,2
STD0488,STA306,2021/2022,2,66.1,B,4,1,2
STD0488,STA200,2021/2022,2,69.4,B,4,1,2
STD0488,STA106,2022/2023,2,89.6,A,5,1,2
STD0488,STA401,2022/2023,2,85.7,A,5,1,2
STD0488,STA400,2022/2023,1,74.3,A,5,1,2
STD0488,STA304,2022/2023,1,76.8,A,5,1,2
STD0488,STA105,2022/2023,2,77.6,A,5,1,3
STD0488,STA306,2022/2023,2,78.5,A,5,1,2
STD0489,STA100,2018/2019,2,83.6,A,5,1,3
STD0489,STA105,2018/2019,2,71.0,A,5,1,3
STD0489,STA102,2018/2019,1,61.6,B,4,1,3
STD0489,STA103,2018/2019,1,50.7,C,3,1,2
STD0489,STA109,2018/2019,1,72.9,A,5,1,3
STD0489,STA107,2018/2019,2,60.0,C,3,1,2
STD0489,STA106,2019/2020,2,69.3,B,4,1,2
STD0489,STA109,2019/2020,1,63.7,B,4,1,3
STD0489,STA100,2019/2020,2,74.7,A,5,1,3
STD0489,STA207,2019/2020,1,54.7,C,3,1,2
STD0489,STA102,2019/2020,1,70.4,A,5,1,3
STD0489,STA107,2019/2020,2,60.5,B,4,1,2
STD0489,STA109,2020/2021,1,72.8,A,5,1,3
STD0489,STA201,2020/2021,1,73.8,A,5,1,3
STD0489,STA303,2020/2021,1,69.5,B,4,1,3
STD0489,STA200,2020/2021,2,77.7,A,5,1,2
STD0489,STA102,2020/2021,1,50.1,C,3,1,3
STD0489,STA205,2020/2021,1,58.6,C,3,1,3
STD0489,STA404,2021/2022,2,76.5,A,5,1,3
STD0489,STA103,2021/2022,1,49.0,D,2,1,2
STD0489,STA405,2021/2022,2,66.3,B,4,1,2
STD0489,STA307,2021/2022,1,56.7,C,3,1,2
STD0489,STA302,2021/2022,2,65.1,B,4,1,2
STD0489,STA204,2021/2022,2,52.6,C,3,1,2
STD0489,STA206,2022/2023,1,79.2,A,5,1,2
STD0489,STA105,2022/2023,2,67.3,B,4,1,3
STD0489,STA205,2022/2023,1,57.1,C,3,1,3
STD0489,STA107,2022/2023,2,44.4,F,0,0,2
STD0489,STA305,2022/2023,1,77.2,A,5,1,3
STD0489,STA109,2022/2023,1,52.7,C,3,1,3
STD0490,STA109,2017/2018,1,54.5,C,3,1,3
STD0490,STA106,2017/2018,2,87.4,A,5,1,2
STD0490,STA100,2017/2018,2,49.2,D,2,1,3
STD0490,STA102,2017/2018,1,58.7,C,3,1,3
STD0490,STA105,2017/2018,2,60.0,C,3,1,3
STD0490,STA107,2017/2018,2,61.9,B,4,1,2
STD0490,STA205,2018/2019,1,44.8,F,0,0,3
STD0490,STA106,2018/2019,2,68.0,B,4,1,2
STD0490,STA201,2018/2019,1,50.0,D,2,1,3
STD0490,STA107,2018/2019,2,63.5,B,4,1,2
STD0490,STA206,2018/2019,1,73.4,A,5,1,2
STD0490,STA100,2018/2019,2,65.8,B,4,1,3
STD0490,STA103,2019/2020,1,56.1,C,3,1,2
STD0490,STA208,2019/2020,1,72.8,A,5,1,3
STD0490,STA305,2019/2020,1,51.1,C,3,1,3
STD0490,STA302,2019/2020,2,60.8,B,4,1,2
STD0490,STA304,2019/2020,1,60.4,B,4,1,2
STD0490,STA300,2019/2020,2,49.5,D,2,1,2
STD0490,STA200,2020/2021,2,65.1,B,4,1,2
STD0490,STA109,2020/2021,1,43.4,F,0,0,3
STD0490,STA308,2020/2021,2,63.7,B,4,1,3
STD0490,STA106,2020/2021,2,82.1,A,5,1,2
STD0490,STA400,2020/2021,1,51.7,C,3,1,2
STD0490,STA204,2020/2021,2,40.6,F,0,0,2
STD0490,STA405,2021/2022,2,57.4,C,3,1,2
STD0490,STA407,2021/2022,2,68.9,B,4,1,3
STD0490,STA400,2021/2022,1,57.9,C,3,1,2
STD0490,STA109,2021/2022,1,73.7,A,5,1,3
STD0490,STA305,2021/2022,1,51.5,C,3,1,3
STD0490,STA107,2021/2022,2,55.7,C,3,1,2
STD0490,STA107,2022/2023,2,64.5,B,4,1,2
STD0490,STA404,2022/2023,2,74.7,A,5,1,3
STD0490,STA209,2022/2023,1,44.2,F,0,0,3
STD0490,STA105,2022/2023,2,74.9,A,5,1,3
STD0490,STA204,2022/2023,2,35.6,F,0,0,2
STD0490,STA206,2022/2023,1,54.1,C,3,1,2
STD0491,STA109,2020/2021,1,57.4,C,3,1,3
STD0491,STA103,2020/2021,1,59.9,C,3,1,2
STD0491,STA102,2020/2021,1,66.4,B,4,1,3
STD0491,STA107,2020/2021,2,67.3,B,4,1,2
STD0491,STA106,2020/2021,2,76.0,A,5,1,2
STD0491,STA100,2020/2021,2,84.0,A,5,1,3
STD0491,STA200,2021/2022,2,96.2,A,5,1,2
STD0491,STA100,2021/2022,2,83.7,A,5,1,3
STD0491,STA209,2021/2022,1,56.9,C,3,1,3
STD0491,STA107,2021/2022,2,75.6,A,5,1,2
STD0491,STA205,2021/2022,1,42.0,F,0,0,3
STD0491,STA106,2021/2022,2,98.2,A,5,1,2
STD0491,STA304,2022/2023,1,75.9,A,5,1,2
STD0491,STA204,2022/2023,2,57.0,C,3,1,2
STD0491,STA205,2022/2023,1,63.3,B,4,1,3
STD0491,STA102,2022/2023,1,76.2,A,5,1,3
STD0491,STA200,2022/2023,2,100.0,A,5,1,2
STD0491,STA307,2022/2023,1,74.8,A,5,1,2
STD0492,STA106,2017/2018,2,82.9,A,5,1,2
STD0492,STA109,2017/2018,1,67.1,B,4,1,3
STD0492,STA100,2017/2018,2,65.4,B,4,1,3
STD0492,STA103,2017/2018,1,51.8,C,3,1,2
STD0492,STA102,2017/2018,1,72.0,A,5,1,3
STD0492,STA107,2017/2018,2,69.0,B,4,1,2
STD0492,STA205,2018/2019,1,50.7,C,3,1,3
STD0492,STA100,2018/2019,2,78.9,A,5,1,3
STD0492,STA105,2018/2019,2,49.3,D,2,1,3
STD0492,STA208,2018/2019,1,70.6,A,5,1,3
STD0492,STA206,2018/2019,1,54.4,C,3,1,2
STD0492,STA103,2018/2019,1,32.1,F,0,0,2
STD0492,STA102,2019/2020,1,63.5,B,4,1,3
STD0492,STA308,2019/2020,2,51.6,C,3,1,3
STD0492,STA300,2019/2020,2,52.2,C,3,1,2
STD0492,STA205,2019/2020,1,36.2,F,0,0,3
STD0492,STA206,2019/2020,1,46.5,D,2,1,2
STD0492,STA204,2019/2020,2,55.4,C,3,1,2
STD0492,STA209,2020/2021,1,49.9,D,2,1,3
STD0492,STA106,2020/2021,2,82.3,A,5,1,2
STD0492,STA307,2020/2021,1,54.3,C,3,1,2
STD0492,STA302,2020/2021,2,51.0,C,3,1,2
STD0492,STA403,2020/2021,2,69.6,B,4,1,2
STD0492,STA407,2020/2021,2,77.0,A,5,1,3
STD0492,STA208,2021/2022,1,62.4,B,4,1,3
STD0492,STA106,2021/2022,2,73.9,A,5,1,2
STD0492,STA303,2021/2022,1,68.9,B,4,1,3
STD0492,STA204,2021/2022,2,58.5,C,3,1,2
STD0492,STA107,2021/2022,2,59.1,C,3,1,2
STD0492,STA306,2021/2022,2,45.7,D,2,1,2
STD0492,STA304,2022/2023,1,67.2,B,4,1,2
STD0492,STA403,2022/2023,2,74.6,A,5,1,2
STD0492,STA303,2022/2023,1,79.9,A,5,1,3
STD0492,STA307,2022/2023,1,71.9,A,5,1,2
STD0492,STA407,2022/2023,2,76.6,A,5,1,3
STD0492,STA300,2022/2023,2,59.3,C,3,1,2
STD0493,STA100,2018/2019,2,60.2,B,4,1,3
STD0493,STA105,2018/2019,2,50.9,C,3,1,3
STD0493,STA106,2018/2019,2,49.0,D,2,1,2
STD0493,STA103,2018/2019,1,45.9,D,2,1,2
STD0493,STA109,2018/2019,1,37.8,F,0,0,3
STD0493,STA102,2018/2019,1,51.5,C,3,1,3
STD0493,STA206,2019/2020,1,59.1,C,3,1,2
STD0493,STA204,2019/2020,2,33.2,F,0,0,2
STD0493,STA103,2019/2020,1,44.7,F,0,0,2
STD0493,STA201,2019/2020,1,49.2,D,2,1,3
STD0493,STA209,2019/2020,1,39.5,F,0,0,3
STD0493,STA207,2019/2020,1,53.8,C,3,1,2
STD0493,STA209,2020/2021,1,25.9,F,0,0,3
STD0493,STA300,2020/2021,2,49.8,D,2,1,2
STD0493,STA208,2020/2021,1,72.9,A,5,1,3
STD0493,STA308,2020/2021,2,56.5,C,3,1,3
STD0493,STA200,2020/2021,2,61.2,B,4,1,2
STD0493,STA306,2020/2021,2,46.0,D,2,1,2
STD0493,STA308,2021/2022,2,54.6,C,3,1,3
STD0493,STA201,2021/2022,1,39.6,F,0,0,3
STD0493,STA407,2021/2022,2,61.0,B,4,1,3
STD0493,STA206,2021/2022,1,41.6,F,0,0,2
STD0493,STA109,2021/2022,1,41.1,F,0,0,3
STD0493,STA303,2021/2022,1,47.8,D,2,1,3
STD0493,STA400,2022/2023,1,47.7,D,2,1,2
STD0493,STA106,2022/2023,2,65.2,B,4,1,2
STD0493,STA409,2022/2023,2,38.4,F,0,0,3
STD0493,STA204,2022/2023,2,34.3,F,0,0,2
STD0493,STA205,2022/2023,1,57.6,C,3,1,3
STD0493,STA304,2022/2023,1,53.8,C,3,1,2
STD0494,STA106,2020/2021,2,85.0,A,5,1,2
STD0494,STA107,2020/2021,2,65.3,B,4,1,2
STD0494,STA105,2020/2021,2,69.1,B,4,1,3
STD0494,STA103,2020/2021,1,45.4,D,2,1,2
STD0494,STA102,2020/2021,1,68.9,B,4,1,3
STD0494,STA100,2020/2021,2,83.0,A,5,1,3
STD0494,STA107,2021/2022,2,66.3,B,4,1,2
STD0494,STA100,2021/2022,2,72.6,A,5,1,3
STD0494,STA201,2021/2022,1,61.4,B,4,1,3
STD0494,STA109,2021/2022,1,62.4,B,4,1,3
STD0494,STA209,2021/2022,1,69.1,B,4,1,3
STD0494,STA205,2021/2022,1,48.8,D,2,1,3
STD0494,STA106,2022/2023,2,82.9,A,5,1,2
STD0494,STA204,2022/2023,2,58.6,C,3,1,2
STD0494,STA305,2022/2023,1,72.9,A,5,1,3
STD0494,STA304,2022/2023,1,75.5,A,5,1,2
STD0494,STA102,2022/2023,1,76.0,A,5,1,3
STD0494,STA308,2022/2023,2,55.8,C,3,1,3
STD0495,STA105,2019/2020,2,64.1,B,4,1,3
STD0495,STA100,2019/2020,2,80.1,A,5,1,3
STD0495,STA109,2019/2020,1,55.7,C,3,1,3
STD0495,STA106,2019/2020,2,87.7,A,5,1,2
STD0495,STA103,2019/2020,1,44.6,F,0,0,2
STD0495,STA107,2019/2020,2,63.6,B,4,1,2
STD0495,STA201,2020/2021,1,44.0,F,0,0,3
STD0495,STA200,2020/2021,2,78.7,A,5,1,2
STD0495,STA207,2020/2021,1,65.9,B,4,1,2
STD0495,STA208,2020/2021,1,71.4,A,5,1,3
STD0495,STA103,2020/2021,1,51.7,C,3,1,2
STD0495,STA206,2020/2021,1,65.6,B,4,1,2
STD0495,STA303,2021/2022,1,79.7,A,5,1,3
STD0495,STA106,2021/2022,2,88.9,A,5,1,2
STD0495,STA304,2021/2022,1,66.7,B,4,1,2
STD0495,STA103,2021/2022,1,49.8,D,2,1,2
STD0495,STA100,2021/2022,2,61.6,B,4,1,3
STD0495,STA204,2021/2022,2,60.2,B,4,1,2
STD0495,STA300,2022/2023,2,48.6,D,2,1,2
STD0495,STA105,2022/2023,2,51.9,C,3,1,3
STD0495,STA201,2022/2023,1,51.4,C,3,1,3
STD0495,STA404,2022/2023,2,62.8,B,4,1,3
STD0495,STA107,2022/2023,2,69.3,B,4,1,2
STD0495,STA204,2022/2023,2,43.5,F,0,0,2
STD0496,STA109,2019/2020,1,37.8,F,0,0,3
STD0496,STA100,2019/2020,2,53.9,C,3,1,3
STD0496,STA106,2019/2020,2,76.0,A,5,1,2
STD0496,STA107,2019/2020,2,57.5,C,3,1,2
STD0496,STA105,2019/2020,2,45.1,D,2,1,3
STD0496,STA102,2019/2020,1,24.9,F,0,0,3
STD0496,STA204,2020/2021,2,22.2,F,0,0,2
STD0496,STA207,2020/2021,1,55.6,C,3,1,2
STD0496,STA209,2020/2021,1,31.5,F,0,0,3
STD0496,STA201,2020/2021,1,36.9,F,0,0,3
STD0496,STA100,2020/2021,2,64.2,B,4,1,3
STD0496,STA105,2020/2021,2,54.3,C,3,1,3
STD0496,STA209,2021/2022,1,33.3,F,0,0,3
STD0496,STA205,2021/2022,1,26.7,F,0,0,3
STD0496,STA204,2021/2022,2,30.6,F,0,0,2
STD0496,STA300,2021/2022,2,56.4,C,3,1,2
STD0496,STA201,2021/2022,1,59.2,C,3,1,3
STD0496,STA200,2021/2022,2,55.6,C,3,1,2
STD0496,STA100,2022/2023,2,38.1,F,0,0,3
STD0496,STA200,2022/2023,2,55.0,C,3,1,2
STD0496,STA407,2022/2023,2,59.3,C,3,1,3
STD0496,STA302,2022/2023,2,44.4,F,0,0,2
STD0496,STA409,2022/2023,2,36.5,F,0,0,3
STD0496,STA206,2022/2023,1,46.3,D,2,1,2
STD0497,STA103,2017/2018,1,35.9,F,0,0,2
STD0497,STA100,2017/2018,2,50.0,D,2,1,3
STD0497,STA106,2017/2018,2,71.5,A,5,1,2
STD0497,STA102,2017/2018,1,62.2,B,4,1,3
STD0497,STA109,2017/2018,1,52.1,C,3,1,3
STD0497,STA105,2017/2018,2,67.0,B,4,1,3
STD0497,STA200,2018/2019,2,61.8,B,4,1,2
STD0497,STA205,2018/2019,1,48.6,D,2,1,3
STD0497,STA105,2018/2019,2,56.7,C,3,1,3
STD0497,STA206,2018/2019,1,54.1,C,3,1,2
STD0497,STA103,2018/2019,1,52.9,C,3,1,2
STD0497,STA207,2018/2019,1,48.1,D,2,1,2
STD0497,STA305,2019/2020,1,62.7,B,4,1,3
STD0497,STA208,2019/2020,1,73.8,A,5,1,3
STD0497,STA100,2019/2020,2,67.6,B,4,1,3
STD0497,STA308,2019/2020,2,46.6,D,2,1,3
STD0497,STA303,2019/2020,1,68.0,B,4,1,3
STD0497,STA307,2019/2020,1,60.8,B,4,1,2
STD0497,STA208,2020/2021,1,85.4,A,5,1,3
STD0497,STA200,2020/2021,2,59.2,C,3,1,2
STD0497,STA303,2020/2021,1,71.7,A,5,1,3
STD0497,STA106,2020/2021,2,69.2,B,4,1,2
STD0497,STA306,2020/2021,2,54.3,C,3,1,2
STD0497,STA205,2020/2021,1,40.5,F,0,0,3
STD0497,STA304,2021/2022,1,46.9,D,2,1,2
STD0497,STA207,2021/2022,1,59.9,C,3,1,2
STD0497,STA302,2021/2022,2,46.5,D,2,1,2
STD0497,STA100,2021/2022,2,54.3,C,3,1,3
STD0497,STA209,2021/2022,1,36.9,F,0,0,3
STD0497,STA306,2021/2022,2,45.0,F,0,0,2
STD0497,STA204,2022/2023,2,61.4,B,4,1,2
STD0497,STA300,2022/2023,2,57.9,C,3,1,2
STD0497,STA208,2022/2023,1,67.6,B,4,1,3
STD0497,STA305,2022/2023,1,61.7,B,4,1,3
STD0497,STA100,2022/2023,2,62.5,B,4,1,3
STD0497,STA206,2022/2023,1,54.7,C,3,1,2
STD0498,STA103,2019/2020,1,35.6,F,0,0,2
STD0498,STA105,2019/2020,2,54.9,C,3,1,3
STD0498,STA107,2019/2020,2,47.0,D,2,1,2
STD0498,STA109,2019/2020,1,53.2,C,3,1,3
STD0498,STA102,2019/2020,1,47.7,D,2,1,3
STD0498,STA106,2019/2020,2,79.2,A,5,1,2
STD0498,STA100,2020/2021,2,48.5,D,2,1,3
STD0498,STA209,2020/2021,1,29.6,F,0,0,3
STD0498,STA109,2020/2021,1,53.9,C,3,1,3
STD0498,STA106,2020/2021,2,57.9,C,3,1,2
STD0498,STA103,2020/2021,1,31.1,F,0,0,2
STD0498,STA207,2020/2021,1,37.7,F,0,0,2
STD0498,STA302,2021/2022,2,36.1,F,0,0,2
STD0498,STA304,2021/2022,1,40.7,F,0,0,2
STD0498,STA107,2021/2022,2,43.9,F,0,0,2
STD0498,STA207,2021/2022,1,40.3,F,0,0,2
STD0498,STA100,2021/2022,2,76.9,A,5,1,3
STD0498,STA109,2021/2022,1,55.4,C,3,1,3
STD0498,STA207,2022/2023,1,45.3,D,2,1,2
STD0498,STA100,2022/2023,2,51.7,C,3,1,3
STD0498,STA208,2022/2023,1,52.0,C,3,1,3
STD0498,STA307,2022/2023,1,44.0,F,0,0,2
STD0498,STA201,2022/2023,1,28.4,F,0,0,3
STD0498,STA400,2022/2023,1,54.0,C,3,1,2
STD0499,STA105,2017/2018,2,55.4,C,3,1,3
STD0499,STA106,2017/2018,2,50.2,C,3,1,2
STD0499,STA103,2017/2018,1,33.6,F,0,0,2
STD0499,STA100,2017/2018,2,45.3,D,2,1,3
STD0499,STA102,2017/2018,1,44.2,F,0,0,3
STD0499,STA109,2017/2018,1,44.7,F,0,0,3
STD0499,STA103,2018/2019,1,31.3,F,0,0,2
STD0499,STA200,2018/2019,2,60.9,B,4,1,2
STD0499,STA105,2018/2019,2,53.9,C,3,1,3
STD0499,STA207,2018/2019,1,37.4,F,0,0,2
STD0499,STA107,2018/2019,2,45.3,D,2,1,2
STD0499,STA208,2018/2019,1,63.4,B,4,1,3
STD0499,STA106,2019/2020,2,75.3,A,5,1,2
STD0499,STA109,2019/2020,1,40.3,F,0,0,3
STD0499,STA205,2019/2020,1,26.6,F,0,0,3
STD0499,STA303,2019/2020,1,44.1,F,0,0,3
STD0499,STA100,2019/2020,2,45.9,D,2,1,3
STD0499,STA304,2019/2020,1,44.7,F,0,0,2
STD0499,STA409,2020/2021,2,34.8,F,0,0,3
STD0499,STA109,2020/2021,1,48.1,D,2,1,3
STD0499,STA307,2020/2021,1,41.5,F,0,0,2
STD0499,STA305,2020/2021,1,29.7,F,0,0,3
STD0499,STA206,2020/2021,1,45.9,D,2,1,2
STD0499,STA306,2020/2021,2,42.8,F,0,0,2
STD0499,STA206,2021/2022,1,45.7,D,2,1,2
STD0499,STA200,2021/2022,2,47.6,D,2,1,2
STD0499,STA306,2021/2022,2,47.1,D,2,1,2
STD0499,STA409,2021/2022,2,27.3,F,0,0,3
STD0499,STA308,2021/2022,2,37.7,F,0,0,3
STD0499,STA400,2021/2022,1,42.4,F,0,0,2
STD0499,STA207,2022/2023,1,29.5,F,0,0,2
STD0499,STA200,2022/2023,2,52.0,C,3,1,2
STD0499,STA205,2022/2023,1,15.8,F,0,0,3
STD0499,STA400,2022/2023,1,46.4,D,2,1,2
STD0499,STA306,2022/2023,2,27.1,F,0,0,2
STD0499,STA302,2022/2023,2,42.4,F,0,0,2
STD0500,STA105,2017/2018,2,78.7,A,5,1,3
STD0500,STA106,2017/2018,2,87.1,A,5,1,2
STD0500,STA109,2017/2018,1,60.5,B,4,1,3
STD0500,STA102,2017/2018,1,56.4,C,3,1,3
STD0500,STA107,2017/2018,2,59.1,C,3,1,2
STD0500,STA100,2017/2018,2,81.2,A,5,1,3
STD0500,STA107,2018/2019,2,66.0,B,4,1,2
STD0500,STA109,2018/2019,1,61.9,B,4,1,3
STD0500,STA105,2018/2019,2,67.1,B,4,1,3
STD0500,STA204,2018/2019,2,41.7,F,0,0,2
STD0500,STA201,2018/2019,1,55.6,C,3,1,3
STD0500,STA106,2018/2019,2,86.8,A,5,1,2
STD0500,STA209,2019/2020,1,47.2,D,2,1,3
STD0500,STA102,2019/2020,1,70.7,A,5,1,3
STD0500,STA205,2019/2020,1,44.9,F,0,0,3
STD0500,STA100,2019/2020,2,83.4,A,5,1,3
STD0500,STA304,2019/2020,1,60.0,B,4,1,2
STD0500,STA303,2019/2020,1,77.1,A,5,1,3
STD0500,STA409,2020/2021,2,59.6,C,3,1,3
STD0500,STA308,2020/2021,2,65.8,B,4,1,3
STD0500,STA303,2020/2021,1,81.7,A,5,1,3
STD0500,STA306,2020/2021,2,62.1,B,4,1,2
STD0500,STA100,2020/2021,2,80.1,A,5,1,3
STD0500,STA109,2020/2021,1,64.0,B,4,1,3
STD0500,STA204,2021/2022,2,56.9,C,3,1,2
STD0500,STA206,2021/2022,1,63.8,B,4,1,2
STD0500,STA405,2021/2022,2,61.5,B,4,1,2
STD0500,STA404,2021/2022,2,70.2,A,5,1,3
STD0500,STA308,2021/2022,2,63.9,B,4,1,3
STD0500,STA403,2021/2022,2,76.0,A,5,1,2
STD0500,STA105,2022/2023,2,73.7,A,5,1,3
STD0500,STA204,2022/2023,2,44.9,F,0,0,2
STD0500,STA201,2022/2023,1,67.0,B,4,1,3
STD0500,STA209,2022/2023,1,63.8,B,4,1,3
STD0500,STA307,2022/2023,1,73.1,A,5,1,2
STD0500,STA305,2022/2023,1,68.2,B,4,1,3
STD0501,STA103,2017/2018,1,76.9,A,5,1,2
STD0501,STA106,2017/2018,2,98.2,A,5,1,2
STD0501,STA100,2017/2018,2,77.1,A,5,1,3
STD0501,STA109,2017/2018,1,65.7,B,4,1,3
STD0501,STA102,2017/2018,1,71.9,A,5,1,3
STD0501,STA105,2017/2018,2,96.7,A,5,1,3
STD0501,STA106,2018/2019,2,100.0,A,5,1,2
STD0501,STA105,2018/2019,2,67.7,B,4,1,3
STD0501,STA201,2018/2019,1,67.7,B,4,1,3
STD0501,STA107,2018/2019,2,79.7,A,5,1,2
STD0501,STA103,2018/2019,1,60.4,B,4,1,2
STD0501,STA102,2018/2019,1,96.9,A,5,1,3
STD0501,STA100,2019/2020,2,71.2,A,5,1,3
STD0501,STA103,2019/2020,1,62.8,B,4,1,2
STD0501,STA303,2019/2020,1,72.0,A,5,1,3
STD0501,STA308,2019/2020,2,81.8,A,5,1,3
STD0501,STA109,2019/2020,1,69.9,B,4,1,3
STD0501,STA107,2019/2020,2,84.3,A,5,1,2
STD0501,STA208,2020/2021,1,83.0,A,5,1,3
STD0501,STA401,2020/2021,2,94.0,A,5,1,2
STD0501,STA300,2020/2021,2,70.5,A,5,1,2
STD0501,STA100,2020/2021,2,76.2,A,5,1,3
STD0501,STA105,2020/2021,2,82.0,A,5,1,3
STD0501,STA404,2020/2021,2,95.1,A,5,1,3
STD0501,STA407,2021/2022,2,94.2,A,5,1,3
STD0501,STA404,2021/2022,2,93.4,A,5,1,3
STD0501,STA300,2021/2022,2,75.7,A,5,1,2
STD0501,STA109,2021/2022,1,69.3,B,4,1,3
STD0501,STA207,2021/2022,1,67.3,B,4,1,2
STD0501,STA102,2021/2022,1,77.7,A,5,1,3
STD0501,STA305,2022/2023,1,77.3,A,5,1,3
STD0501,STA401,2022/2023,2,86.0,A,5,1,2
STD0501,STA106,2022/2023,2,100.0,A,5,1,2
STD0501,STA409,2022/2023,2,61.3,B,4,1,3
STD0501,STA403,2022/2023,2,87.4,A,5,1,2
STD0501,STA205,2022/2023,1,68.7,B,4,1,3
STD0502,STA105,2019/2020,2,47.3,D,2,1,3
STD0502,STA107,2019/2020,2,52.9,C,3,1,2
STD0502,STA109,2019/2020,1,44.9,F,0,0,3
STD0502,STA102,2019/2020,1,44.4,F,0,0,3
STD0502,STA106,2019/2020,2,47.7,D,2,1,2
STD0502,STA100,2019/2020,2,47.1,D,2,1,3
STD0502,STA204,2020/2021,2,28.8,F,0,0,2
STD0502,STA102,2020/2021,1,55.9,C,3,1,3
STD0502,STA201,2020/2021,1,32.6,F,0,0,3
STD0502,STA205,2020/2021,1,17.6,F,0,0,3
STD0502,STA106,2020/2021,2,60.9,B,4,1,2
STD0502,STA206,2020/2021,1,44.6,F,0,0,2
STD0502,STA105,2021/2022,2,37.7,F,0,0,3
STD0502,STA102,2021/2022,1,32.8,F,0,0,3
STD0502,STA206,2021/2022,1,49.6,D,2,1,2
STD0502,STA200,2021/2022,2,66.4,B,4,1,2
STD0502,STA308,2021/2022,2,35.9,F,0,0,3
STD0502,STA303,2021/2022,1,41.3,F,0,0,3
STD0502,STA105,2022/2023,2,39.8,F,0,0,3
STD0502,STA302,2022/2023,2,42.1,F,0,0,2
STD0502,STA206,2022/2023,1,52.2,C,3,1,2
STD0502,STA205,2022/2023,1,27.5,F,0,0,3
STD0502,STA407,2022/2023,2,44.7,F,0,0,3
STD0502,STA304,2022/2023,1,37.9,F,0,0,2
STD0503,STA103,2018/2019,1,53.1,C,3,1,2
STD0503,STA102,2018/2019,1,66.8,B,4,1,3
STD0503,STA107,2018/2019,2,74.6,A,5,1,2
STD0503,STA100,2018/2019,2,71.8,A,5,1,3
STD0503,STA106,2018/2019,2,79.7,A,5,1,2
STD0503,STA105,2018/2019,2,84.3,A,5,1,3
STD0503,STA204,2019/2020,2,65.3,B,4,1,2
STD0503,STA109,2019/2020,1,42.4,F,0,0,3
STD0503,STA209,2019/2020,1,41.5,F,0,0,3
STD0503,STA103,2019/2020,1,52.1,C,3,1,2
STD0503,STA107,2019/2020,2,60.9,B,4,1,2
STD0503,STA208,2019/2020,1,72.6,A,5,1,3
STD0503,STA209,2020/2021,1,53.8,C,3,1,3
STD0503,STA306,2020/2021,2,54.7,C,3,1,2
STD0503,STA206,2020/2021,1,72.0,A,5,1,2
STD0503,STA204,2020/2021,2,32.0,F,0,0,2
STD0503,STA207,2020/2021,1,68.2,B,4,1,2
STD0503,STA208,2020/2021,1,80.7,A,5,1,3
STD0503,STA107,2021/2022,2,64.6,B,4,1,2
STD0503,STA205,2021/2022,1,37.9,F,0,0,3
STD0503,STA401,2021/2022,2,72.9,A,5,1,2
STD0503,STA106,2021/2022,2,81.1,A,5,1,2
STD0503,STA404,2021/2022,2,77.4,A,5,1,3
STD0503,STA302,2021/2022,2,58.9,C,3,1,2
STD0503,STA307,2022/2023,1,65.4,B,4,1,2
STD0503,STA205,2022/2023,1,40.6,F,0,0,3
STD0503,STA200,2022/2023,2,82.7,A,5,1,2
STD0503,STA303,2022/2023,1,67.8,B,4,1,3
STD0503,STA109,2022/2023,1,62.0,B,4,1,3
STD0503,STA209,2022/2023,1,73.6,A,5,1,3
STD0504,STA102,2017/2018,1,48.1,D,2,1,3
STD0504,STA109,2017/2018,1,46.5,D,2,1,3
STD0504,STA100,2017/2018,2,70.4,A,5,1,3
STD0504,STA107,2017/2018,2,40.6,F,0,0,2
STD0504,STA103,2017/2018,1,40.3,F,0,0,2
STD0504,STA105,2017/2018,2,59.3,C,3,1,3
STD0504,STA208,2018/2019,1,72.8,A,5,1,3
STD0504,STA106,2018/2019,2,70.3,A,5,1,2
STD0504,STA103,2018/2019,1,31.6,F,0,0,2
STD0504,STA107,2018/2019,2,55.3,C,3,1,2
STD0504,STA205,2018/2019,1,25.3,F,0,0,3
STD0504,STA204,2018/2019,2,28.7,F,0,0,2
STD0504,STA304,2019/2020,1,39.7,F,0,0,2
STD0504,STA305,2019/2020,1,52.5,C,3,1,3
STD0504,STA206,2019/2020,1,57.5,C,3,1,2
STD0504,STA308,2019/2020,2,41.4,F,0,0,3
STD0504,STA307,2019/2020,1,48.0,D,2,1,2
STD0504,STA303,2019/2020,1,55.4,C,3,1,3
STD0504,STA208,2020/2021,1,65.5,B,4,1,3
STD0504,STA107,2020/2021,2,43.4,F,0,0,2
STD0504,STA103,2020/2021,1,22.4,F,0,0,2
STD0504,STA404,2020/2021,2,58.6,C,3,1,3
STD0504,STA405,2020/2021,2,48.9,D,2,1,2
STD0504,STA300,2020/2021,2,51.3,C,3,1,2
STD0504,STA303,2021/2022,1,52.0,C,3,1,3
STD0504,STA300,2021/2022,2,62.8,B,4,1,2
